OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"3914","1984",CA,CCO,MRN,"0000000000000000",LIBERTY GULCH VMP,,,,0,19.467155456543,,,,1688.71914312182,78780.7847993205
"3915","1984",CA,CCO,MRN,"0000000000000000",LIBERTY GULCH VMP,,,,0,9.9813871383667,,,,765.02075706528,40393.2421997251
"3916","1985",CA,CDF,SCU,000000000054-006,PASSIONATE SPRINGS,,,,0,1099.9296875,,,,10466.8700085356,4451257.29229092
"3917","1985",CA,CDF,SCU,0000000000054-08,RED MT.,,,,0,452.112121582031,,,,6096.98410659427,1829632.85720958
"3918","1991",CA,NPS,YNP,00000000000North, ,,,,0,102.164016723633,,,,2908.95436914026,413443.109587492
"3919","1991",CA,NPS,YNP,000000000YNP-129, ,,,,0,9.58088684082031,,,,974.796633812146,38772.4732699145
"3920","1991",CA,NPS,YNP,000000000YNP-017, ,,,,0,40.5817909240723,,,,1946.83533708649,164228.677723904
"3921","1991",CA,NPS,YNP,000000000YNP-003, ,,,,0,26.2591781616211,,,,1413.54969753143,106267.123850342
"3922","1991",CA,NPS,YNP,000000000YNP-010, ,,,,0,12.1413860321045,,,,947.89046533901,49134.4456944928
"3923","1991",CA,CDF,SLU,"0000000000000000",PHOENIX CANYON,,1991/06/26 00:00:00,,0,593.495178222656,,,,6776.03237438139,2401789.87564416
"3924","1991",CA,CDF,BDU,"0000008500000000",ALTA LOMA BU1,,,,0,243.666793823242,,,,4451.98229370301,986084.559251779
"3925","1991",CA,CDF,BDU,"0000010600000000",HOLCOMB VALLEY BU1,,,,0,233.506256103516,,,,5187.75898507948,944966.309619403
"3926","1991",CA,NPS,RWP,"0000000000000000",TRIBOGY,,1991/11/07 00:00:00,,0,0.575761795043945,,,,196.367660812514,2330.02541499263
"3927","1991",CA,NPS,RWP,"0000000000000000",TRIBOGY,,1991/11/07 00:00:00,,0,0.18402773141861,,,,111.634346143748,744.733796445042
"3928","1991",CA,NPS,RWP,"0000000000000000",TRIBOGY,,1991/11/07 00:00:00,,0,0.220883458852768,,,,123.495642111431,893.883657915352
"3929","1992",CA,CDF,RRU,000000RRU-023673,CLAYHILL,,1992/06/10 00:00:00,,0,181.688247680664,,,,3558.84803789528,735266.234640507
"3930","1992",CA,CDF,RRU,000000RRU-047997,METROPOLITAN 2,,1992/11/13 00:00:00,,0,88.5340728759766,,,,2599.8714421154,358284.680976674
"3931","1992",CA,CDF,RRU,000000RRU-052504,RANCHO PAVO REAL,,1992/11/26 00:00:00,,0,205.122009277344,,,,5651.12471808394,830099.292071225
"3932","1992",CA,CDF,RRU,000000RRU-023673,WINDMILL,,1992/06/11 00:00:00,,0,90.7413482666016,,,,2831.23828961881,367217.217011093
"3933","1992",CA,USF,INF,"0000000000005413", ,,,,0,55.3228530883789,,,,1792.24323007851,223883.649523926
"3934","1992",CA,CDF,SLU,"0000000000000000",RANGE IMP.,,,,0,45.2710266113281,,,,2424.90690466247,183205.350448875
"3935","1992",CA,CDF,BDU,"0000009300000000",WEST WILDWOOD,,,,0,308.741363525391,,,,4561.09514200452,1249431.96093792
"3936","1992",CA,CDF,BDU,"0000008800000000",EAST HIGHLANDS BU1,,,,0,217.887802124023,,,,4593.0558672619,881760.658657861
"3937","1992",CA,CDF,BDU,"0000008900000000",EAST HIGHLANDS BU2,,,,0,667.897827148438,,,,6970.70498534912,2702886.60359282
"3938","1992",CA,CDF,HUU,00000RX-I-03-HUU,CHALK ROCK,,1992/09/30 00:00:00,,0,202.708709716797,,,,4513.43505458309,820333.02834977
"3939","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/10/25 00:00:00,,12,12.495903968811,,,,1041.30879731658,50569.1307738665
"3940","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/12/03 00:00:00,,56,55.885139465332,,,,2063.84834083542,226159.136419653
"3941","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/10/08 00:00:00,,43,43.7235107421875,,,,4419.16310609259,176942.764867401
"3942","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/12/08 00:00:00,,9,8.94312286376953,,,,1492.23579959096,36191.5394514417
"3943","2002",CA,CDF,AEU,00000RX4-053-AEU,SLY PARK,,2002/12/02 00:00:00,,17,17.0491104125977,,,,1728.49956857212,68995.3035695527
"3944","2002",CA,CDF,BEU,0000000000RX4-45,ECHENIQUE_VMP,,2002/10/12 00:00:00,2002/10/12 00:00:00,1000,266.712371826172,"3",,,5916.48165184066,1079346.63621905
"3945","2002",CA,CDF,BEU,"0000000000003947",BOEKENOOGEN_R/I,,2002/10/18 00:00:00,2002/10/18 00:00:00,266,982.873168945312,"3",,,8762.53682858558,3977546.60526517
"3946","2002",CA,CDF,LNU,0000RX-I-055-LNU,WARM SPRINGS,,2002/11/25 00:00:00,2002/11/25 00:00:00,0,642.656188964844,"4",,,21986.7470594949,2600737.22266692
"3947","2002",CA,CDF,MEU,000000000RX1-073,RED MOUNTAIN VMP,,2002/11/08 00:00:00,2002/11/08 00:00:00,3,2.63397240638733,"4",,,618.463322111988,10659.3077379705
"3948","1996",CA,CDF,MEU,000000000RX1-046,COW MOUNTAIN VMP,,1996/04/15 00:00:00,1997/05/07 00:00:00,10414,10414.4208984375,"3",,,33576.5131444875,42145665.0622468
"3949","1994",CA,CDF,MEU,000000000RX1-045,POULOUS-WARD VMP,,1994/04/20 00:00:00,1994/04/20 00:00:00,1737,1737.71228027344,"3",,,16367.8328095656,7032272.00075775
"3950","2003",CA,CDF,MEU,000000000RX1-073,RED MOUNTAIN VMP,,2003/01/08 00:00:00,2003/01/08 00:00:00,6,6.27983236312866,"4",,,1105.68167239445,25413.5794238701
"3951","2002",CA,CDF,MEU,000000000RX1-073,RED MOUNTAIN VMP,,2002/02/24 00:00:00,2002/02/24 00:00:00,483,483.696044921875,"4",,,11090.9531234116,1957448.48523564
"3952","2006",CA,USF,INF,"0000000003200263",SMOKE BROADCAST BURN,"3",,2006/06/05 00:00:00,219.219230099562,219.219696044922,,"3","1",4600.03938698431,887150.594561844
"3953","2006",CA,USF,INF,"0000000003200269",AQUEDUCT BROADCAST BURN,"3",,2006/06/05 00:00:00,176.023931820021,176.02424621582,,"3","1",7765.35313167269,712344.909289975
"3954","2006",CA,USF,KNF,"0000000003201971",CK#2 UB06,"3",,2005/10/23 00:00:00,347.846456344371,347.845886230469,,,,8425.98951720127,1407682.11026185
"3955","2006",CA,USF,PNF,"0000000003206964",BUCK HFI UNDERBURN,"3",,2006/09/30 00:00:00,164.517862561731,164.51838684082,,,,6002.3410604192,665782.306946556
"3956","2006",CA,USF,SRF,"0000000003227473",SALYER/HAWKINS BAR UNIT #6 UB (06),"3",,2005/10/24 00:00:00,35.2883775190583,35.2888946533203,,,,3408.52058943402,142809.027149004
"3957","2006",CA,USF,KNF,"0000000003231183",HILL 23 UB 05,"3",,2005/10/31 00:00:00,1428.52460656997,1428.52331542969,,,,17915.6547744039,5781028.21656466
"3958","2006",CA,USF,LNF,"0000000003238874",06 HC QLG NORTH COBLE BRUSH,"3",,2005/10/07 00:00:00,546.275697665643,546.273864746094,,,,6292.33101337743,2210691.82814189
"3959","2006",CA,USF,KNF,"0000000003241198",MILL CREEK,"3",,2005/10/13 00:00:00,1.80005565216757,1.80000293254852,,,,343.669820394666,7284.24455031237
"3960","2006",CA,USF,KNF,"0000000003241203",WEST BRANCH,"3",,2005/10/12 00:00:00,1.42540850308069,1.42538189888,,,,436.650149503005,5768.32049588411
"3961","2006",CA,USF,KNF,"0000000003241205",INDEPENDENCE WILLOW 05,"3",,2005/10/06 00:00:00,2.0583845167679,2.05833578109741,,,,433.840705628459,8329.816242509
"3962","2006",CA,USF,TMU,"0000000003241618",UB4 UNDERBURN 05,"3",,2005/10/08 00:00:00,114.283965217759,114.283584594727,,,,3526.87719112837,462489.392144904
"3963","2006",CA,USF,SNF,"0000000003252103", ,"3",,2005/10/04 00:00:00,103.648646566109,103.648277282715,,,,3940.15834795132,419449.622497336
"3964","2006",CA,USF,LNF,"3252266",COLDSPRING UNDERBURN,"3",,2006/05/12 00:00:00,133.810328314497,133.81135559082,,,,6985.07462971892,541515.299235296
"3965","2006",CA,USF,LNF,"0000000003252843",06 HC BLACKS RIDGE,"3",,2006/06/27 00:00:00,850.540455642206,850.537841796875,,,,10679.8605682118,3442004.81563913
"3966","2006",CA,USF,KNF,"3253618",UPPER SOUTH FORK UB/BD 06,"3",,2005/10/24 00:00:00,220.123792966568,220.123672485352,,,,5093.38939432923,890808.867206684
"3967","2006",CA,USF,ENF,"0000000003254267",06 AMA CONSUMNES JACKPOT WUI,"11",,2006/01/18 00:00:00,365.857571971084,365.858062744141,,,,17341.866210764,1480575.10206912
"3968","2006",CA,USF,STF,"3255366",UNDERBURN FY06,"11",,2006/06/13 00:00:00,395.341377676609,395.341461181641,,,,9415.83399311785,1599890.08088672
"3969","2006",CA,USF,SRF,"3256919",BEARGRASS USB WFPR (06),"3",,2005/10/13 00:00:00,3.12201130595818,3.1220428943634,,,,555.415912627895,12634.458995618
"3970","2006",CA,USF,SRF,"3256984",COPPER 2 USB WFPR (06),"3",,2005/11/07 00:00:00,1.09319419466293,1.0931830406189,,,,482.036022240489,4423.89030036481
"3971","2006",CA,USF,SRF,"3256991",WILLOW 2 BB WFPR (06),"3",,2005/10/24 00:00:00,2.16720933337227,2.16712260246277,,,,504.883088655681,8770.03392931036
"3972","2006",CA,USF,TNF,"3262139",ZINGIRA UNDERBURNING (2006),"3",,2006/09/30 00:00:00,570.708428379066,570.706970214844,,,,17284.5175264116,2309569.5493498
"3973","2006",CA,USF,INF,"3263092",CASA DIABLO BROADCAST BURN,"3",,2006/05/01 00:00:00,346.896455616253,346.896881103516,,"2","1",6877.36407742702,1403841.86983172
"3974","2006",CA,USF,TNF,"0000000003264491",(57) ROUND UP UNDERBURNING 2006,"3",,2005/11/09 00:00:00,162.245217472443,162.245971679688,,,,3837.97049621016,656586.049811952
"3975","2006",CA,USF,TNF,"0000000003264492",(57) STAMPEDE UNDER BURN (2006),"3",,2005/11/09 00:00:00,34.3899261706972,34.3902473449707,,,,2597.35776570325,139172.686172273
"3976","2006",CA,USF,MNF,"0000000003264678",06 EXTRA ACRES GRINDSTONE,"3",,2006/09/30 00:00:00,206.899414871372,206.900283813477,,,,20345.5688305485,837295.592533585
"3977","2006",CA,USF,LNF,"0000000003264686",06 EL GRAYS UNDERBURN,"3",,2006/06/01 00:00:00,472.416331917901,472.417083740234,,,,13821.0148154538,1911804.08529534
"3978","2006",CA,USF,LNF,"0000000003264688",06 EL CRATER UNDERBURN,"3",,2006/06/01 00:00:00,815.287942753343,815.289794921875,,,,22894.1280969193,3299360.71298933
"3979","2006",CA,USF,LNF,"0000000003264774",06 HC PITTVILLE UB,"3",,2006/05/31 00:00:00,361.961814029227,361.961822509766,,,,5268.21275174821,1464807.48022801
"3980","2006",CA,USF,KNF,"3265059",CANON/CUB 721 UB FY06,"3",,2005/10/23 00:00:00,42.4880624934519,42.4879379272461,,,,2016.86430988771,171942.589595952
"3981","2006",CA,USF,KNF,"3265060",CANON/CUB 28,"3",,2005/10/20 00:00:00,29.1030160619593,29.1035804748535,,,,1468.62350497761,117777.909107377
"3982","2006",CA,USF,KNF,"3265061",CANON?CUB 49/50 UB FY06,"3",,2005/10/25 00:00:00,42.150147667067,42.1506462097168,,,,2384.15716552323,170577.706674411
"3983","2006",CA,USF,TNF,"3266249",JAYBIRD-PITTSBURG HILL UNDERBURING,"3",,2005/11/10 00:00:00,276.883254476319,276.8837890625,,,,6943.05165536097,1120508.52393008
"3984","2006",CA,USF,LNF,"0000000003266567",06 AL QLG WARNER VALLEY DFPZ,"3",,2005/10/24 00:00:00,244.625324933385,244.625091552734,,,,6563.99581701625,989962.592647423
"3985","2006",CA,USF,LNF,"0000000003266568",06 AL PRATTVILLE DFPZ UNDERBURN,"3",,2005/10/21 00:00:00,295.312966979155,295.314392089844,,,,7771.71674870922,1195094.97059777
"3986","2006",CA,USF,LNF,"0000000003266605",06 AL NON-QLG CHERRY HILL DFPZ,"3",,2006/06/18 00:00:00,173.291023958056,173.29052734375,,,,7837.37960593118,701281.853226965
"3987","2006",CA,USF,MDF,"3270464",UNDERBURN,"3",,2005/10/10 00:00:00,39.1957531300634,39.1959495544434,,,,2374.71934896061,158620.422852039
"3988","2006",CA,USF,LPF,"0000000003271826",ALAMO MTN #2,"3",,2006/12/01 00:00:00,350.654414509594,350.654052734375,,,,6206.0362785159,1419046.62642801
"3989","2006",CA,USF,MDF,"0000000003272258",05 BROADCAST BURN,"3",,2005/10/19 00:00:00,332.252207145019,332.252044677734,,,,7567.3375292788,1344576.37755286
"3990","2006",CA,USF,TNF,"3273695",BORDA UNDERBURNING (06),"3",,2006/09/30 00:00:00,337.43763399157,337.434814453125,,,,11662.7898749618,1365550.21690268
"3991","2006",CA,USF,KNF,"3274222",SHINAR UB UNIT 3 05,"3",,2005/10/18 00:00:00,62.6109065975817,62.6103401184082,,,,3092.37343240745,253375.026952147
"3992","2006",CA,USF,MNF,"0000000003275582",06 OAK RIDGE,"3",,2006/05/22 00:00:00,360.143900307138,360.144348144531,,,,9271.07889162473,1457451.72947603
"3993","2006",CA,USF,TNF,"3275729",STAMPEDE UNDERBURNING UNIT 206,"3",,2006/05/13 00:00:00,44.6400917590075,44.6401138305664,,,,1840.50670691804,180652.088778708
"3994","2006",CA,USF,PNF,"3276755",RED CLOVER 1 (OLD),"3",,2006/06/09 00:00:00,214.708052066876,214.708999633789,,,,11109.3595401063,868896.493085929
"3995","2006",CA,USF,INF,"3276761",CABOOSE BROADCAST BURN,"3",,2006/05/26 00:00:00,193.507608147532,193.506896972656,,"3","1",5902.44828999713,783094.657886226
"3996","2006",CA,USF,LNF,"0000000003277890",06 HC UNDERBURN CENTER,"3",,2006/06/01 00:00:00,632.723826277447,632.726379394531,,,,10104.0972957292,2560552.71210909
"3997","2006",CA,USF,LNF,"0000000003277892",06 HC PITTVILLE UB NORTH,"3",,2006/06/01 00:00:00,1028.09737158221,1028.09851074219,,,,17817.4679658015,4160566.66122391
"3998","2006",CA,USF,SNF,"6266270",SSHAVER UB 06,"3",,2006/05/25 00:00:00,26.8391338789279,26.8383502960205,,,,1930.59554301023,108610.950412981
"3999","2006",CA,USF,CNF,"0000000006266419", ,"3",,2006/06/08 00:00:00,2.81408076675784,2.81407237052917,,,,822.093846602891,11388.1466682604
"4000","2006",CA,USF,KNF,"6266653",RED ROCK UNDERBURN,"3",,2006/06/30 00:00:00,683.913364794024,683.914123535156,,,,7534.95235242275,2767702.37202122
"4001","2006",CA,USF,LNF,"0000000003277947",06 AL HUMBOLDT SUMMIT,"3",,2006/05/31 00:00:00,78.6036865504972,78.603141784668,,,,2462.02478070783,318095.858282457
"4002","2006",CA,USF,TNF,"3278613",STAMPEDE UNDERBURNING UNIT 306,"3",,2006/05/30 00:00:00,80.1345080009047,80.1339797973633,,,,4224.53584471008,324290.639366212
"4003","2006",CA,USF,KNF,"3280369",CARIBOU WFU FIRE,"7",,2006/09/30 00:00:00,270.865326936287,270.864105224609,,,,4947.05092505266,1096148.18110161
"4004","2006",CA,USF,KNF,"3280370",MORAINE WFU FIRE,"7",,2006/09/30 00:00:00,0.938556632237686,0.938542246818542,,,,240.137013693378,3798.1456507569
"4005","2006",CA,USF,SNF,"6248345",INDIAN ROCK,"3",,2006/07/19 00:00:00,269.54200820021,269.542083740234,,,,6730.16157003002,1090798.12536615
"4006","2006",CA,USF,CNF,"0000000006264984", ,"3",,2006/01/20 00:00:00,775.507831349491,775.507446289062,,,,11862.9809877219,3138367.57758623
"4007","2006",CA,USF,CNF,"0000000006264989", ,"3",,2006/03/14 00:00:00,43.4583740112659,43.4576950073242,,,,1773.53065110008,175867.051204871
"4008","2006",CA,USF,CNF,"0000000006264990", ,"3",,2006/06/08 00:00:00,60.0457181928566,60.0462455749512,,,,4207.08906516219,242998.537016189
"4009","2006",CA,USF,CNF,"0000000006264991", ,"3",,2006/05/15 00:00:00,12.3331673179263,12.3331136703491,,,,1716.64681998797,49910.3266506385
"4010","2006",CA,USF,CNF,"0000000006264993", ,"3",,2006/06/08 00:00:00,935.136463210747,935.135620117188,,,,23539.6879762183,3784359.51178504
"4011","2006",CA,USF,CNF,"0000000006264996", ,"3",,2006/06/08 00:00:00,78.3165251487819,78.3170471191406,,,,2642.92959793819,316937.78886228
"4012","2006",CA,USF,MNF,"0000000006266895",06 HARVEY WFU,"7",,2006/09/30 00:00:00,1246.91795080564,1246.91638183594,,,,9524.82625447993,5046091.70498247
"4013","2006",CA,USF,PNF,"6268342",JOHNSVILLE UNDERBURN,"3",,2006/09/29 00:00:00,11.6145749144901,11.6151285171509,,,,1029.83969368088,47004.757016153
"4014","2006",CA,USF,SQF,"6268508",NON_WUI,"7",,2006/08/20 00:00:00,3492.10348283717,3492.10278320312,,,,29888.5208915563,14132038.5678035
"4015","2006",CA,USF,SQF,"6268509",NON_WUI,"7",,2006/08/09 00:00:00,2097.83828821798,2097.8359375,,,,19986.1028934742,8489640.66143712
"4016","2006",CA,USF,SQF,"6268511",NON_WUI,"7",,2006/08/20 00:00:00,4655.77031399239,4655.7685546875,,,,22521.6044625928,18841227.2997973
"4017","2000",CA,CCO,SBC,"0000000000000000",UNION 1,"3",,,,399.158905029297,"3","1","2",6868.3938091734,1615338.8360636
"4018","2000",CA,CCO,SBC,"0000000000000000",UNION 2,"3",,,,108.122863769531,"3","1","2",3483.0842683427,437557.691640662
"4019",,CA,CCO,SBC,"0000000000000000",,"3",,,,363.802764892578,"3","1","2",7087.20856902749,1472257.50185093
"4020","2003",CA,CDF,AEU,Rx-072,Chance Ranch VMP,"3",2007/06/12 00:00:00,2007/06/14 00:00:00,478,478.549224853516,"4","2","2",6625.59217743244,1936619.97047849
"4021","2004",CA,CDF,AEU,Rx-067,Shake/Omo VMP,"3",2007/02/06 00:00:00,2007/02/06 00:00:00,83,83.6096954345703,"4","3","2",3134.43311844603,338356.423818519
"4022","2004",CA,NPS,WNP,"040079",SALT CREEK CD,"3",,,51,88.1397857666016,"1","2","2",3621.39036694417,356689.065177648
"4023","2004",CA,NPS,WNP,"040002",POWER TOWER,"3",,,560,561.119934082031,"2",,,7750.45760986834,2270771.88333829
"4024","2004",CA,NPS,WNP,"040001",SHASTA DIVIDE D,"3",,,235,235.615432739258,"2",,,4904.56341959875,953501.849630572
"4025","2003",CA,NPS,WNP,"030001",SHASTA DIVIDE,"3",,,518,720.178039550781,"2",,,9011.71448783229,2914457.16759307
"4026","2002",CA,NPS,WNP,"020045",PANTHER GAP,"3",,,314,312.067687988281,"1","2","2",5356.34250387051,1262893.07784267
"4027","2002",CA,NPS,WNP,"020050",SHASTA DIVIDE,"3",,,51,51.1144981384277,"2","2","2",4175.90279724959,206853.038627539
"4028","2001",CA,NPS,WNP,"010057",SUNSHINE,"3",,,720,673.232543945312,"2","2","2",10267.7486041953,2724475.42061544
"4029","1999",CA,NPS,WNP,"980048",MILL,"3",,,1010,1015.29187011719,"2","2","1",11531.0456450714,4108740.34307369
"4030","1998",CA,NPS,WNP,"970047",CRYSTAL,"3",,,580,575.548095703125,"2","2","2",8257.93690026736,2329160.56868487
"4031","1995",CA,NPS,WNP,"950044",EL DORADO,"3",,,70,73.2035446166992,"1","2","2",2799.15101525502,296244.221185279
"4032","1997",CA,NPS,WNP,"970039",COGGINS PARK IV,"3",,,347,323.420288085938,"1","2","2",6283.86751399753,1308835.52523518
"4033","1996",CA,NPS,WNP,"960082",COGGINS PARK III,"3",,,100,116.89665222168,"1","2","2",3093.50083762666,473063.966131791
"4034","1995",CA,NPS,WNP,"950043",COGGINS PARK II,"3",,,35,37.793342590332,"2",,,1543.65108773465,152944.202831703
"4035","1994",CA,NPS,WNP,"940062",COGGINS PARK I,"3",,,28,22.7205429077148,"1","2","2",1551.87901230647,91946.7764576423
"4036","1998",CA,NPS,WNP,"980057",MONARCH 3,"3",,,380,353.440673828125,"2",,,6827.57302273346,1430323.71994302
"4037","1997",CA,NPS,WNP,"970046",DRY CREEK I,"3",,,35,44.0888366699219,"2","2","2",1766.75084154332,178421.184705452
"4038","1997",CA,NPS,WNP,"970051",DRY CREEK 2,"3",,,58,52.8274612426758,"2","2","2",2327.22964696069,213785.148028264
"4039","1999",CA,NPS,WNP,"990010",OAK GROVE 2,"3",,,32,33.6854362487793,"2",,,2756.62057963575,136320.125942206
"4040","2004",CA,NPS,LNP,04-02,MANZANITA LAKE,"3",,,620,610.875366210938,"1","3","2",8196.42603922989,2472124.92295297
"4041","1989",CA,NPS,YNP,"00000013",PW3,"3",1989/10/16 00:00:00,1989/10/16 00:00:00,1701,1699.970703125,,"3","2",26031.1691850939,6879537.56382984
"4042","2002",CA,NPS,YNP,"00000099",Studhorse 11,"3",2002/05/29 00:00:00,2002/05/29 00:00:00,28,28.0048942565918,,"1","1",1660.16360508273,113331.787951956
"4043","1986",CA,USF,CNF,"0000000000000000",PRESCRIBED FIRE,,,,0,1521.59167480469,,,,58459.938109122,6157663.08244919
"4044","1998",CA,USF,CNF,"0000000000000000",NORTH MAIN 1,,,,0,217.221450805664,,,,6184.1504454227,879064.009984697
